Frame,dx,dy
11312,4.189288,5.3392324
11313,4.191324,5.34318
11314,4.1460137,5.409219
11315,4.145794,5.410469
11316,4.1049256,5.447653
11317,4.104903,5.449093
11318,4.0865254,5.487852
11319,4.067146,5.4980307
11320,4.0529137,5.5736895
11321,4.0516505,5.576733
11322,4.0075393,5.6402216
11323,4.0091076,5.6425133
11324,3.9600224,5.723628
11325,3.9557972,5.7265887
11326,3.976948,5.767295
11327,3.9807193,5.768505
11328,3.9246695,5.842297
11329,3.9240444,5.8393493
11330,3.8630795,5.916338
11331,3.8650298,5.907568
11332,3.814777,5.9670672
11333,3.8143075,5.9685135
11334,3.7244034,6.0608735
11335,3.7263565,6.056882
11336,3.6423197,6.190283
11337,3.6343615,6.1896696
11338,3.6273692,6.2883124
11339,3.621885,6.289091
11340,3.5117,6.3594794
11341,3.5104594,6.3597064
11342,3.3685224,6.476563
11343,3.3767107,6.479361
11344,3.2982173,6.648931
11345,3.3029652,6.644073
11346,3.1660082,6.879367
11347,3.175479,6.88229
11348,3.0371463,7.113006
11349,3.0322106,7.116936
11350,2.8760843,7.3912735
11351,2.8808396,7.393852
11352,2.90988,7.369871
11353,2.9137275,7.3654046
11354,2.9264972,7.3677473
11355,2.928218,7.364157
11356,2.9291453,7.346496
11357,2.931616,7.350444
11358,2.98054,7.338558
11359,2.9804597,7.3382397
11360,2.9719105,7.2895737
11361,2.9696429,7.2909384
11362,2.9673066,7.2766514
11363,2.962403,7.2855167
11364,2.9815805,7.2223864
11365,2.979676,7.2204394
11366,2.9801276,7.1765676
11367,2.9780917,7.1746387
11368,2.9831195,7.169181
11369,2.984287,7.1673083
11370,2.9941072,7.1259847
11371,2.9805565,7.1323137
11372,2.9571712,7.090728
11373,2.9500935,7.097055
11374,2.9650488,7.057265
11375,2.9678025,7.0507054
11376,2.9728613,7.0102096
11377,2.9670131,7.0162635
11378,2.9539454,7.0026
11379,2.963224,6.992197
11380,2.9568286,6.978383
11381,2.9503481,6.9725633
11382,2.95789,6.9481597
11383,2.9575453,6.946925
11384,2.930579,6.902814
11385,2.9300666,6.901409
11386,2.8965695,6.8969936
11387,2.897154,6.8901677
11388,2.9063609,6.8561373
11389,2.9077044,6.855987
11390,2.8989182,6.841016
11391,2.901072,6.8393855
11392,2.8913083,6.844146
11393,2.894402,6.8441153
11394,2.8956184,6.8391547
11395,2.8945692,6.8366985
11396,2.8842077,6.8338933
11397,2.8857465,6.833841
11398,2.8866882,6.810563
11399,2.884074,6.8099623
11400,2.8563247,6.785744
11401,2.8491416,6.7953706
11402,2.8576703,6.799183
11403,2.8626814,6.7973137
11404,2.9401486,6.8261204
11405,2.9391618,6.8285956
11406,2.8928196,6.7297945
11407,2.8876917,6.733574
11408,2.8899632,6.7234163
11409,2.890664,6.7216234
11410,2.8849776,6.7201953
11411,2.8686256,6.7306952
11412,2.8736255,6.734762
11413,2.8721688,6.7337513
11414,2.8739781,6.7031746
11415,2.8769004,6.7053576
11416,2.8762345,6.714173
11417,2.877704,6.713708
11418,2.8685594,6.702243
11419,2.874097,6.7026353
11420,2.8883593,6.693753
11421,2.8908825,6.6934156
11422,2.8845453,6.69703
11423,2.8942754,6.7059674
11424,2.8588464,6.6983767
11425,2.8519483,6.697158
11426,2.8372486,6.6727667
11427,2.8346746,6.6705146
11428,2.8580713,6.666198
11429,2.871036,6.6592703
11430,2.9432127,6.6996026
11431,2.9457836,6.698467
11432,2.8613527,6.659033
11433,2.858184,6.6571765
11434,2.8682015,6.659638
11435,2.870369,6.659456
11436,2.8909528,6.632416
11437,2.8930383,6.6259346
11438,2.8593388,6.5770025
11439,2.8586845,6.5787363
11440,2.8610156,6.54165
11441,2.863868,6.5423465
11442,2.8737016,6.5262203
11443,2.8788064,6.52311
11444,2.8714292,6.503575
11445,2.866898,6.5056133
11446,2.8827453,6.5160465
11447,2.882693,6.516327
11448,2.876139,6.495511
11449,2.8826604,6.4913745
11450,2.8861642,6.4723186
11451,2.8803768,6.4744253
11452,2.9084902,6.4366508
11453,2.91106,6.4350367
11454,2.8803978,6.4093223
11455,2.8818805,6.4096036
11456,2.8713298,6.417171
11457,2.8723783,6.417846
11458,2.9109144,6.4029
11459,2.908044,6.39908
11460,2.8942704,6.392527
11461,2.8959537,6.395539
11462,2.9054503,6.3726087
11463,2.9076412,6.3648305
11464,2.9203033,6.354416
11465,2.9207423,6.3565874
11466,2.9337542,6.361227
11467,2.9429536,6.3527184
11468,2.864262,6.3325524
11469,2.8629675,6.3340387
11470,2.838719,6.3347783
11471,2.821659,6.337457
11472,2.822277,6.3280306
11473,2.8207128,6.329105
11474,2.8504379,6.3249617
11475,2.8530805,6.324149
11476,2.8517587,6.324054
11477,2.8388567,6.3315682
11478,2.8370283,6.388644
11479,2.8363106,6.3885546
11480,2.8466003,6.37363
11481,2.846254,6.373931
11482,2.8290505,6.3760433
11483,2.84387,6.366698
11484,2.8385794,6.3690925
11485,2.8391235,6.367479
11486,2.8370893,6.3678875
11487,2.8331072,6.3729577
11488,2.832166,6.379567
11489,2.832764,6.377639
11490,2.8201046,6.4266706
11491,2.823157,6.4250865
11492,2.8038912,6.4215226
11493,2.8057845,6.420955
11494,2.797697,6.4245496
11495,2.7967346,6.4267282
11496,2.799658,6.4375315
11497,2.7994418,6.436038
11498,2.7965837,6.443416
11499,2.7923226,6.4425435
11500,2.778722,6.4600043
11501,2.7812126,6.452463
11502,2.7793832,6.4311495
11503,2.7751248,6.4313083
11504,2.7747443,6.4260507
11505,2.7773986,6.426216
11506,2.7868161,6.439821
11507,2.7791295,6.4418097
11508,2.7984087,6.4430203
11509,2.798963,6.444673
11510,2.8101397,6.4617157
11511,2.8073914,6.462546
11512,2.7982347,6.462383
11513,2.7946699,6.462819
11514,2.7810643,6.3735747
11515,2.7830515,6.368868
11516,2.805642,6.3507104
11517,2.8041124,6.3518157
11518,2.8252974,6.345288
11519,2.8219461,6.3473735
11520,2.8060873,6.3182287
11521,2.8003078,6.3225074
11522,2.7850628,6.304096
11523,2.7857502,6.30365
11524,2.771195,6.325157
11525,2.768673,6.3225036
11526,2.7764058,6.366665
11527,2.7730136,6.3675456
11528,2.6940293,6.397257
11529,2.6951594,6.396522
11530,2.6973505,6.431098
11531,2.6819642,6.449424
11532,2.6783192,6.459383
11533,2.6723816,6.467471
11534,2.6982136,6.512422
11535,2.690681,6.5172906
11536,2.6421723,6.505507
11537,2.6438575,6.5054274
11538,2.6594603,6.5171747
11539,2.6618032,6.5133977
11540,2.6619906,6.5278006
11541,2.665888,6.524823
11542,2.687418,6.5392723
11543,2.6918051,6.5333138
11544,2.6760066,6.569413
11545,2.6754148,6.571194
11546,2.7178137,6.524366
11547,2.7173524,6.5256257
11548,2.7144766,6.544029
11549,2.717561,6.540833
11550,2.712276,6.5773754
11551,2.7183838,6.5693407
11552,2.7507522,6.549452
11553,2.7552555,6.5512724
11554,2.6924243,6.565041
11555,2.6905413,6.5651975
11556,2.74937,6.5562916
11557,2.7490451,6.55776
11558,2.7540724,6.5509367
11559,2.7346292,6.5515656
11560,2.8183405,6.616166
11561,2.815044,6.6156487
11562,2.6604033,6.594616
11563,2.6606562,6.5912642
11564,2.6505857,6.626655
11565,2.656212,6.6321006
11566,2.6929789,6.660234
11567,2.6883442,6.659865
11568,2.844874,6.7857885
11569,2.8484075,6.7868085
11570,2.9574564,6.863377
11571,2.956874,6.8616843
11572,2.5167594,6.6383314
11573,2.5219316,6.6365914
11574,2.5523024,6.7300997
11575,2.55205,6.729233
11576,2.5921538,6.803224
11577,2.5874465,6.7996607
11578,2.609278,6.8510594
11579,2.614349,6.8567014
11580,2.7541645,6.9996953
11581,2.7522433,7.000412
11582,2.5251815,6.85487
11583,2.521878,6.8572617
11584,2.4769986,6.892894
11585,2.4775074,6.8923826
11586,2.4819765,6.8749075
11587,2.478327,6.876641
11588,2.6044676,6.8876147
11589,2.6046963,6.8908944
11590,2.5881186,6.8392015
11591,2.5784152,6.8573246
11592,2.5761783,6.7788205
11593,2.5850523,6.7762384
11594,2.5919435,6.817216
11595,2.5955932,6.815988
11596,2.6030066,6.86471
11597,2.6033773,6.8645744
11598,2.6566696,6.870831
11599,2.6581113,6.8724093
11600,2.6608984,6.901551
11601,2.651897,6.907673
11602,2.6801412,6.932947
11603,2.6799214,6.928294
11604,2.6780324,6.9415307
11605,2.6785836,6.9375477
11606,2.6610537,6.984712
11607,2.6621733,6.985123
11608,2.6593769,7.0128255
11609,2.663609,7.005041
11610,2.6792853,7.0171976
11611,2.6799517,7.0108614
11612,2.65232,7.0210295
11613,2.6513968,7.0127997
11614,2.653575,7.0395412
11615,2.6674519,7.0306373
11616,2.6589487,7.0423927
11617,2.6571887,7.043017
11618,2.6405568,7.0772133
11619,2.6417677,7.0766325
11620,2.626508,7.067646
11621,2.6302342,7.068531
11622,2.6231654,7.0691576
11623,2.6254206,7.068488
11624,2.619781,7.0738797
11625,2.618209,7.0727572
11626,2.614436,7.0777845
11627,2.6131706,7.0819497
11628,2.5871978,7.115382
11629,2.5851758,7.117408
11630,2.5820673,7.12001
11631,2.5807974,7.1199055
11632,2.603069,7.099655
11633,2.6015987,7.100975
11634,2.5965934,7.108562
11635,2.598074,7.107859
11636,2.6004279,7.1049256
11637,2.5906096,7.109193
11638,2.565974,7.1462755
11639,2.570855,7.1412625
11640,2.6075723,7.1530805
11641,2.6088283,7.152036
11642,2.5844965,7.1540866
11643,2.573535,7.165459
11644,2.5549712,7.1762557
11645,2.5611012,7.179648
11646,2.536329,7.196059
11647,2.5463538,7.1866975
11648,2.5394611,7.203944
11649,2.5440042,7.204646
11650,2.539199,7.230736
11651,2.5438702,7.268266
11652,2.5607488,7.247923
11653,2.5604324,7.253034
11654,2.557681,7.259647
11655,2.5583146,7.258761
11656,2.5431,7.265145
11657,2.5431,7.2670946
11658,2.5465982,7.268051
11659,2.5431924,7.2725763
11660,2.5212338,7.281071
11661,2.5225062,7.2813654
11662,2.513653,7.3132033
11663,2.5110233,7.314735
11664,2.5437555,7.3002563
11665,2.5378737,7.308521
11666,2.5260303,7.316318
11667,2.5251107,7.3196874
11668,2.5301764,7.3175397
11669,2.528957,7.318444
11670,2.5310524,7.321123
11671,2.5244076,7.3266373
11672,2.488086,7.353726
11673,2.484129,7.351624
11674,2.480529,7.3543367
11675,2.4806275,7.3513727
11676,2.472461,7.3541474
11677,2.469824,7.355762
11678,2.474337,7.3504963
11679,2.47237,7.3551598
11680,2.459805,7.3624907
11681,2.4595144,7.365163
11682,2.4718707,7.370966
11683,2.4734733,7.3727736
11684,2.4486988,7.389466
11685,2.4523692,7.387151
11686,2.4281137,7.3918514
11687,2.420547,7.397899
11688,2.4061422,7.395695
11689,2.412701,7.3938165
11690,2.4224758,7.406341
11691,2.418457,7.407496
11692,2.4056075,7.408944
11693,2.410257,7.403074
11694,2.4174702,7.451174
11695,2.4169965,7.451013
11696,2.4064493,7.459113
11697,2.4077322,7.456111
11698,2.397788,7.4515805
11699,2.3947318,7.451005
11700,2.4060423,7.4523654
11701,2.409424,7.4525657
11702,2.3882406,7.459133
11703,2.3849876,7.4638686
11704,2.3807025,7.471923
11705,2.3844368,7.472037
11706,2.371003,7.49904
11707,2.3705685,7.4971313
11708,2.3563352,7.5251584
11709,2.3703082,7.5237203
11710,2.3441916,7.5370135
11711,2.3461416,7.5470934
11712,2.3540874,7.561518
11713,2.355136,7.5606756
11714,2.3451056,7.581695
11715,2.3494887,7.580765
11716,2.3412473,7.6288643
11717,2.3378196,7.630483
11718,2.3404067,7.627522
11719,2.3353617,7.6280456
11720,2.3366978,7.6488442
11721,2.3373113,7.646268
11722,2.3468893,7.6356955
11723,2.3444617,7.6378675
11724,2.3325603,7.641534
11725,2.3353322,7.6414976
11726,2.3059113,7.6750436
11727,2.314779,7.683056
11728,2.3091733,7.7115283
11729,2.3083413,7.70903
11730,2.3044777,7.7012715
11731,2.3167925,7.693847
11732,2.3111355,7.6941175
11733,2.3069186,7.6924148
11734,2.308642,7.692695
11735,2.3074484,7.6926365
11736,2.299383,7.6973677
11737,2.3153539,7.681935
11738,2.2802064,7.734776
11739,2.2799447,7.738207
11740,2.273555,7.7402325
11741,2.2729268,7.7416334
11742,2.2755153,7.752767
11743,2.2789173,7.75092
11744,2.269928,7.7591405
11745,2.2661865,7.757775
11746,2.282135,7.7516813
11747,2.2771595,7.7523046
11748,2.2701607,7.774071
11749,2.2783706,7.7659245
11750,2.2722445,7.810358
11751,2.269317,7.8107243
11752,2.2661123,7.8094397
11753,2.265303,7.809317
11754,2.2695546,7.795443
11755,2.2738485,7.7928796
11756,2.252547,7.800855
11757,2.2516263,7.798821
11758,2.254572,7.795559
11759,2.2513173,7.799638
11760,2.2439663,7.8240795
11761,2.2442658,7.823673
11762,2.2402065,7.8304715
11763,2.2428482,7.832091
11764,2.2335556,7.8204885
11765,2.2401867,7.8166914
11766,2.2143536,7.822687
11767,2.2156982,7.822519
11768,2.2121477,7.8054867
11769,2.2233925,7.8065033
11770,2.2388732,7.812035
11771,2.2546158,7.83207
11772,2.239621,7.841602
11773,2.2424538,7.8435845
11774,2.2410533,7.85504
11775,2.2411127,7.856026
11776,2.2371275,7.8497763
11777,2.2572777,7.8662577
11778,2.238475,7.862571
11779,2.2345378,7.867054
11780,2.2165356,7.860714
11781,2.2185745,7.8618994
11782,2.2266595,7.8978844
11783,2.2329476,7.89541
11784,2.211747,7.8820796
11785,2.2104213,7.884388
11786,2.253925,7.890483
11787,2.2526717,7.8945646
11788,2.2243962,7.8600187
11789,2.2179868,7.860679
11790,2.1622994,7.846448
11791,2.166712,7.8413596
11792,2.2224417,7.871921
11793,2.2239828,7.8673825
11794,2.2313623,7.8886304
11795,2.2308817,7.887931
11796,2.158176,7.82594
11797,2.158443,7.8219285
11798,2.1325262,7.802868
11799,2.1361094,7.7982287
11800,2.1281905,7.774207
11801,2.1290061,7.768942
11802,2.1769083,7.777767
11803,2.1673503,7.783238
11804,2.18796,7.8001113
11805,2.1996982,7.7913713
11806,2.1892958,7.8065386
11807,2.1867943,7.8035617
11808,2.1660762,7.8206654
11809,2.1594944,7.8200216
11810,2.157758,7.8214083
11811,2.1626434,7.8191557
11812,2.1462831,7.8226027
11813,2.1442466,7.8229094
11814,2.144956,7.843856
11815,2.1437833,7.8458633
11816,2.122994,7.850306
11817,2.1243696,7.8508244
11818,2.1563683,7.8410487
11819,2.1686215,7.8399153
11820,2.1720195,7.84675
11821,2.1816611,7.8444796
11822,2.2028801,7.8093977
11823,2.1938844,7.813506
11824,2.1378028,7.862214
11825,2.1462064,7.858001
11826,2.1221116,7.885449
11827,2.120613,7.887606
11828,2.1336012,7.87789
11829,2.135663,7.884772
11830,2.1580098,7.8920403
11831,2.1678014,7.901705
11832,2.213344,7.924245
11833,2.2133224,7.9259553
11834,2.2687132,7.944591
11835,2.2666886,7.9437695
11836,2.3509862,7.9547005
11837,2.3432891,7.965971
11838,2.430707,8.03252
11839,2.4356358,8.03153
11840,2.478537,8.024698
11841,2.479026,8.021344
11842,2.4941595,8.018642
11843,2.511944,8.023041
11844,2.5794606,8.044545
11845,2.5807803,8.043268
11846,2.6553888,8.057881
11847,2.6537852,8.0629425
11848,2.7021446,8.085622
11849,2.7075834,8.08588
11850,2.7657433,8.1037445
11851,2.7599545,8.098772
11852,2.8335874,8.105571
11853,2.8308773,8.105663
11854,2.9149995,8.103546
11855,2.9113822,8.110326
11856,3.026688,8.146943
11857,3.0243297,8.143836
11858,3.0414717,8.142015
11859,3.0352695,8.150052
11860,3.153111,8.151755
11861,3.1531923,8.158451
11862,3.2060769,8.171286
11863,3.2095978,8.164451
11864,3.2729392,8.192823
11865,3.2709665,8.192839
11866,3.3494742,8.205319
11867,3.3622904,8.20374
11868,3.397326,8.207485
11869,3.4069278,8.206672
11870,3.4774992,8.213379
11871,3.4816031,8.214786
11872,3.5430737,8.239953
11873,3.54148,8.238157
11874,3.6201074,8.249954
11875,3.6224303,8.251429
11876,3.679712,8.2682295
11877,3.6732445,8.2671385
11878,3.779917,8.3085165
11879,3.7799208,8.308523
11880,3.844949,8.287738
11881,3.8417184,8.2891035
11882,3.8709085,8.314998
11883,3.8727326,8.315177
11884,3.9575226,8.334514
11885,4.0070143,8.297227
11886,4.051561,8.321708
11887,4.0506234,8.327987
11888,4.125729,8.349324
11889,4.1251507,8.350313
11890,4.2230277,8.336027
11891,4.216252,8.357373
11892,4.252633,8.330909
11893,4.259468,8.336606
11894,4.260193,8.34035
11895,4.259191,8.347751
11896,4.2366695,8.337829
11897,4.233721,8.33578
11898,4.2777224,8.341813
11899,4.2559953,8.363414
11900,4.2674236,8.366427
11901,4.267874,8.366575
11902,4.272152,8.358865
11903,4.298254,8.336113
11904,4.29473,8.326097
11905,4.299092,8.328732
11906,4.2695208,8.351523
11907,4.269282,8.35192
11908,4.2772818,8.334838
11909,4.277466,8.333026
11910,4.311554,8.340169
11911,4.312188,8.339692
11912,4.3163085,8.325912
11913,4.3229723,8.319569
11914,4.3373675,8.308227
11915,4.325323,8.318414
11916,4.3260074,8.323784
11917,4.324058,8.326724
11918,4.3360987,8.3236475
11919,4.336524,8.3220415
11920,4.34737,8.3037615
11921,4.3454123,8.30015
11922,4.3342204,8.301577
11923,4.3319974,8.301748
11924,4.2965255,8.303851
11925,4.2924147,8.306316
11926,4.3024664,8.29959
11927,4.2990584,8.29847
11928,4.3350368,8.290502
11929,4.315418,8.297711
11930,4.3571076,8.278613
11931,4.3396564,8.286965
11932,4.3518276,8.277087
11933,4.3483806,8.2765465
11934,4.362194,8.273297
11935,4.3420706,8.276216
11936,4.3793297,8.247229
11937,4.375842,8.246671
11938,4.37528,8.2314825
11939,4.361657,8.24014
11940,4.454202,8.195107
11941,4.373114,8.236388
11942,4.407062,8.231403
11943,4.3961453,8.238984
11944,4.411115,8.255172
11945,4.407581,8.254261
11946,4.4108834,8.23801
11947,4.427506,8.23184
11948,4.391831,8.224966
11949,4.402036,8.214013
11950,4.4322824,8.194254
11951,4.4482336,8.189147
11952,4.4673285,8.180969
11953,4.463054,8.178582
11954,4.417078,8.237882
11955,4.4180546,8.236727
11956,4.3996243,8.232091
11957,4.399067,8.225658
11958,4.4333477,8.200928
11959,4.416876,8.209136
11960,4.4412727,8.162567
11961,4.437716,8.164758
11962,4.4281693,8.16778
11963,4.43215,8.164106
11964,4.4417715,8.1571
11965,4.43196,8.163642
11966,4.413416,8.166265
11967,4.4138303,8.165009
11968,4.427871,8.156413
11969,4.428944,8.155262
11970,4.4162865,8.152071
11971,4.41741,8.14998
11972,4.4565134,8.12513
11973,4.4499593,8.128599
11974,4.4245963,8.122973
11975,4.428113,8.124782
11976,4.4828296,8.122408
11977,4.481923,8.127468
11978,4.468079,8.130401
11979,4.474163,8.124497
11980,4.487194,8.121148
11981,4.496331,8.11215
11982,4.468385,8.127959
11983,4.4798822,8.115582
11984,4.431935,8.143979
11985,4.4338746,8.142057
11986,4.482948,8.137179
11987,4.4881377,8.131894
11988,4.495738,8.146655
11989,4.521312,8.121492
11990,4.5251684,8.10175
11991,4.5186205,8.109239
11992,4.513956,8.09302
11993,4.5452194,8.085291
11994,4.5331407,8.081895
11995,4.5373755,8.082233
11996,4.5463314,8.088222
11997,4.5472727,8.078599
11998,4.532367,8.13427
11999,4.5298686,8.135894
12000,4.538065,8.126793
12001,4.5305176,8.127923
12002,4.509273,8.123367
12003,4.5322633,8.10079
12004,4.567667,8.070368
12005,4.5784926,8.062926
12006,4.5693913,8.051285
12007,4.5666785,8.05445
12008,4.5885224,8.05275
12009,4.5962257,8.045306
12010,4.581059,8.086928
12011,4.578075,8.083166
12012,4.5488567,8.043053
12013,4.5497065,8.044396
12014,4.5474405,8.047015
12015,4.5744166,8.008962
12016,4.578851,8.005354
12017,4.576027,7.9925747
12018,4.5920477,7.9811525
12019,4.56436,7.989659
12020,4.5640554,7.990334
12021,4.557347,7.9830174
12022,4.554785,7.982241
12023,4.5611615,7.9764895
12024,4.5722346,7.9728074
12025,4.595428,7.985681
12026,4.601146,7.9738812
12027,4.5732055,7.9705935
12028,4.581766,7.9626293
12029,4.604524,7.954974
12030,4.605469,7.9533124
12031,4.5589333,7.9841714
12032,4.5607224,7.986891
12033,4.5509396,7.9752803
12034,4.5370693,7.9742746
12035,4.5946474,7.944016
12036,4.593412,7.9421196
12037,4.58484,7.9231615
12038,4.594815,7.92259
12039,4.6069574,7.9259734
12040,4.607465,7.920881
12041,4.6171474,7.9237337
12042,4.6399636,7.908315
12043,4.63504,7.9310584
12044,4.638134,7.9302177
12045,4.5945477,7.941749
12046,4.603507,7.9422154
12047,4.589044,7.925881
12048,4.594673,7.9183974
12049,4.5832415,7.926304
12050,4.5753937,7.927277
12051,4.607398,7.9054914
12052,4.603239,7.9052696
12053,4.5900946,7.9405317
12054,4.5882573,7.942176
12055,4.5778966,7.9346004
12056,4.58193,7.943909
12057,4.586771,7.9119096
12058,4.587814,7.9115715
12059,4.600285,7.90055
12060,4.5766516,7.912669
12061,4.581821,7.923169
12062,4.5853066,7.9207625
12063,4.6128864,7.932733
12064,4.5997148,7.938263
12065,4.5763817,7.9661317
12066,4.574644,7.9657855
12067,4.582064,7.941716
12068,4.569201,7.9582624
12069,4.5936146,7.9006715
12070,4.606939,7.891714
12071,4.579355,7.9215007
12072,4.57765,7.9188414
12073,4.616452,7.8746986
12074,4.6100144,7.87974
12075,4.578902,7.9285054
12076,4.5808067,7.9285574
12077,4.5739303,7.9175467
12078,4.576122,7.912426
12079,4.654476,7.8531694
12080,4.655793,7.847028
12081,4.6429915,7.8539906
12082,4.6225963,7.868755
12083,4.619331,7.86822
12084,4.590002,7.879919
12085,4.6340427,7.8716583
12086,4.6112084,7.8631344
12087,4.5842013,7.927053
12088,4.5887513,7.9277444
12089,4.607632,7.875841
12090,4.59953,7.87285
12091,4.5958085,7.8920617
12092,4.5871353,7.8934374
12093,4.606061,7.886997
12094,4.610705,7.89038
12095,4.581657,7.902656
12096,4.6375637,7.8603396
12097,4.620313,7.8983135
12098,4.6297064,7.8931293
12099,4.6516647,7.871208
12100,4.626481,7.890984
12101,4.6269565,7.846821
12102,4.6153364,7.8514066
12103,4.624293,7.830401
12104,4.619022,7.83974
12105,4.6016116,7.8543463
12106,4.6039915,7.8560386
12107,4.626553,7.8537707
12108,4.6096873,7.875924
12109,4.657582,7.869041
12110,4.6436186,7.8747983
12111,4.6371927,7.869625
12112,4.643511,7.8657904
12113,4.6510034,7.838846
12114,4.654969,7.841244
12115,4.6538754,7.8430843
12116,4.6504974,7.8441043
12117,4.679575,7.8432174
12118,4.6755133,7.839746
12119,4.7108684,7.8471284
12120,4.710918,7.847297
12121,4.7009373,7.8500443
12122,4.70433,7.8456893
12123,4.628426,7.870445
12124,4.632173,7.8694468
12125,4.640543,7.881252
12126,4.654165,7.87041
12127,4.6583347,7.86399
12128,4.660175,7.8682036
12129,4.63427,7.864195
12130,4.6526694,7.8573394
12131,4.6469226,7.8860464
12132,4.652243,7.868028
12133,4.7004256,7.8314795
12134,4.702028,7.830119
12135,4.7039337,7.806963
12136,4.711972,7.804876
12137,4.7181554,7.7928796
12138,4.7169247,7.791631
12139,4.7160573,7.8130126
12140,4.7160234,7.8121195
12141,4.685822,7.8290772
12142,4.6832476,7.826184
12143,4.732466,7.8082
12144,4.7313066,7.810944
12145,4.75056,7.789932
12146,4.7461624,7.790605
12147,4.759084,7.8058376
12148,4.760829,7.805672
12149,4.7395267,7.8041377
12150,4.7311726,7.8077297
12151,4.7538786,7.8142457
12152,4.774336,7.8055677
12153,4.74555,7.8237767
12154,4.752438,7.8192415
12155,4.748337,7.817596
12156,4.768491,7.806015
12157,4.749575,7.808162
12158,4.7478027,7.8082075
12159,4.7285466,7.808655
12160,4.7212577,7.8331814
12161,4.7365637,7.809716
12162,4.745048,7.8028326
12163,4.749724,7.7831035
12164,4.7372427,7.7955084
12165,4.7461605,7.7826805
12166,4.742207,7.788759
12167,4.756366,7.7795067
12168,4.7230563,7.7991753
12169,4.7056365,7.813371
12170,4.708272,7.812891
12171,4.7525153,7.814943
12172,4.722128,7.8209825
12173,4.7175355,7.826008
12174,4.727663,7.814553
12175,4.7480364,7.801693
12176,4.7559357,7.798706
12177,4.717662,7.846804
12178,4.71984,7.8327565
12179,4.7381124,7.8091726
12180,4.742579,7.805965
12181,4.765451,7.8130465
12182,4.7639823,7.8121405
12183,4.765595,7.809997
12184,4.7678056,7.8089623
12185,4.755762,7.833005
12186,4.7592406,7.8336616
12187,4.7846055,7.8029084
12188,4.784797,7.810004
12189,4.7908945,7.7999897
12190,4.797034,7.798096
12191,4.7770004,7.8672223
12192,4.772342,7.8643203
12193,4.790051,7.853767
12194,4.790388,7.851914
12195,4.801956,7.8428974
12196,4.8035555,7.8397393
12197,4.753228,7.8719864
12198,4.7685246,7.8589244
12199,4.7835383,7.8384876
12200,4.7768707,7.836249
12201,4.7679996,7.8440776
12202,4.750317,7.8542833
12203,4.7975125,7.875525
12204,4.7939854,7.8758025
12205,4.769675,7.8926215
12206,4.7692513,7.8889313
12207,4.7854652,7.8753743
12208,4.7650075,7.8776364
12209,4.7708244,7.887276
12210,4.7727246,7.8881903
12211,4.719855,7.902375
12212,4.698163,7.9176497
12213,4.709886,7.9036403
12214,4.7183843,7.9025874
12215,4.7708764,7.9140673
12216,4.7723413,7.9126186
12217,4.802322,7.919415
12218,4.813044,7.9095373
12219,4.788729,7.948214
12220,4.7974267,7.955153
12221,4.7888412,7.9264264
12222,4.7833734,7.926915
12223,4.8065476,7.8986325
12224,4.801111,7.902892
12225,4.831746,7.8921857
12226,4.83863,7.8889685
12227,4.8429575,7.8860536
12228,4.838827,7.8866057
12229,4.8679094,7.8789673
12230,4.868688,7.877624
12231,4.862106,7.879951
12232,4.8473973,7.8834643
12233,4.854089,7.886429
12234,4.85259,7.87901
12235,4.8749857,7.8889184
12236,4.8719163,7.884864
12237,4.8656363,7.899886
12238,4.8658094,7.9020247
12239,4.859237,7.9125185
12240,4.8553557,7.912587
12241,4.8473926,7.903023
12242,4.835119,7.9147
12243,4.854996,7.9037423
12244,4.848857,7.9071436
12245,4.8295746,7.8805304
12246,4.8346944,7.8789835
12247,4.7601485,7.903981
12248,4.762592,7.901528
12249,4.7498264,7.9257445
12250,4.789073,7.8955207
12251,4.8053007,7.8885136
12252,4.8160424,7.889102
12253,4.8238187,7.8845983
12254,4.8318224,7.8800564
12255,4.823053,7.88847
12256,4.8290105,7.884105
12257,4.8423233,7.8778353
12258,4.8488564,7.87486
12259,4.8370843,7.9316087
12260,4.8336344,7.927013
12261,4.8410554,7.904393
12262,4.8396335,7.9036245
12263,4.8536286,7.8981876
12264,4.84686,7.8974996
12265,4.8479943,7.8999715
12266,4.8466377,7.8979487
12267,4.816912,7.919892
12268,4.8216834,7.9180317
12269,4.870787,7.943138
12270,4.86988,7.9448
12271,4.859837,7.952143
12272,4.8712845,7.952647
12273,4.9218946,7.9130483
12274,4.921805,7.913748
12275,4.9256053,7.9006805
12276,4.930492,7.8965507
12277,4.929787,7.909529
12278,4.924157,7.9088635
12279,4.9364777,7.945625
12280,4.933707,7.9496984
12281,4.9360423,7.9485264
12282,4.9400606,7.939549
12283,4.9368386,7.921074
12284,4.9389586,7.918235
12285,4.9194093,7.934847
12286,4.9178176,7.9339895
12287,4.9505997,7.9240003
12288,4.951937,7.9287276
12289,4.9619017,7.9208393
12290,4.968392,7.914883
12291,4.960557,7.9343286
12292,4.962067,7.934391
12293,4.943702,7.9520936
12294,4.9395523,7.9533734
12295,4.98751,7.937877
12296,4.98912,7.932159
12297,4.991727,7.919594
12298,4.9864554,7.920364
12299,4.990774,7.942198
12300,4.9935746,7.9403124
12301,5.0005317,7.9257154
12302,5.000778,7.92861
12303,5.0303755,7.946219
